commodity,state,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
"Fruits, processed",Connecticut,2.667000961694532,2.3106359691448857,2.4266926630144,2.9648284109599614,3.4381217806522137,2.982890397322835,3.7400268375423176,5.642082059177432,2.7828706121405773,2.2514947179963825,3.064084843074029,2.959061263338261,2.6908621749410133,5.142444515349698,3.562624247456307,3.6501681555272665,2.3885715571543558,3.640655307291648,0.0,0.0
Tree nuts,Connecticut,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Rice,Connecticut,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Wheat,Connecticut,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Corn,Connecticut,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Feeds and other feed grains,Connecticut,0.7843503775649053,0.8748999614399846,0.6945329271080315,0.7410294420467559,0.7157847513748291,0.9203953237332836,0.8578313744294618,0.5997180945795558,0.6947284274068956,0.6263971644525397,0.6265941847454067,0.6357315178163099,0.7466135988476652,1.006114676879351,1.1312200643477133,1.0381698338309784,0.7146623188386193,0.8863300165721519,0.9860720245268269,0.6890047957879715
"Grain products, processed",Connecticut,0.2776869540004889,0.31029690959178635,0.2944738062892308,0.32998757625821856,0.3591811925516884,0.4787018506092627,0.4578170726582145,0.29611853194462284,0.26129127659439844,0.2855130063761618,0.2678704440195717,0.2653497189168035,0.31538086132468496,0.3784214437737009,0.38548179680895545,0.3403693298254252,0.2729070382479941,0.348119870146316,0.379813541334436,0.2747388464792837
Soybeans,Connecticut,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Soybean meal,Connecticut,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Vegetable oils,Connecticut,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Other oilseeds and products,Connecticut,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cotton,Connecticut,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tobacco,Connecticut,5.908165888022994,3.1996136415933587,8.254129132301914,8.675027939480476,4.542133124723047,10.86845982972983,14.702896319190787,17.75656516870208,6.641965820229193,4.2093759000696656,5.360158939202327,6.380371086161909,5.6627401351933875,5.323657224497609,15.262240400891598,24.72897597001901,12.056562878025513,0.0,0.0,0.0
Other plant products,Connecticut,89.12378921703018,88.24324777409949,89.89090155617397,89.25943603390606,96.765021698591,108.1519283241228,107.13984143750406,122.58934455202328,150.37424249630394,152.02181665610158,168.44266804989246,186.1847592898032,193.0471941716886,184.54853447428698,189.14817780552173,224.26479482232614,232.1915238073378,243.67971271195918,233.76924533816197,241.051556664116
Beef and veal,Delaware,0.5362069787773851,0.6678196417083403,0.6079754991600897,0.33045133166429524,0.13438170926240892,0.20653743652945167,0.2995932789624279,0.37662201986681226,0.4706250475083434,0.4103402280824817,0.4739497388642141,0.4496260034524037,0.5942122472273696,0.6847605091963019,0.5452637232989254,0.6722551625272687,0.6122483102762172,0.6239916817861693,0.9339581119328207,0.6111286888157487
Pork,Delaware,0.6729941660713953,0.5246510674882203,0.3967065660998605,0.39556440263691145,0.4789044821215338,0.5601364562669124,0.5784804296284154,0.6928946671173638,0.932083941001279,0.6162672577757239,0.7204502920790925,0.6133542277897626,0.5469057475185258,0.7173961142663212,0.446843750135522,0.2491818355294649,0.3118036205114973,1.1134056992207542,1.1556468509092162,1.5873611234498146
Hides and skins,Delaware,0.3555120318202325,0.4503370968911123,0.35403640899919875,0.2064467269575696,0.3074439837820162,0.28971309669664663,0.32438590013386176,0.34602514592576017,0.3281599074576088,0.19899487399304447,0.2858625405726372,0.2327872331020585,0.2854398285260045,0.35398019236610434,0.21681214420328165,0.22809884301791505,0.16548776057328038,0.20092706922985645,0.1870661086713864,0.11903034496974604
Other livestock products,Delaware,2.221895051337995,2.45199222427297,2.3708398833138453,1.98568710044178,1.607850025654723,1.3236870239610157,1.1777836497828609,1.4332176771832734,1.52189926915122,1.5836843993532008,2.3771727011374524,3.152036106941833,3.3753741546399216,3.630679097857256,3.6974681745294857,1.630940593791984,1.3836426279142724,1.3309413258884308,1.3032626055816037,1.5090758216045337
Dairy products,Delaware,0.930997699720532,1.0544465170416502,0.9097245448235509,0.8054379173455269,1.1182313358988454,1.204576499643529,1.1848652550136356,1.8440549847420848,2.195127071199312,1.318018099972074,1.9257544970337883,2.301026108775662,2.437111633266676,3.168141429443608,3.3092082310783857,2.484679832647052,2.0690149543007705,2.289758704473844,2.2730516143398334,1.9459834137636756
Broiler meat,Delaware,52.79253454880394,64.69748566175302,51.065463753485645,53.340584417093716,58.48552447487282,75.21657909599823,63.60792482252574,93.62404451035995,110.00164621134172,110.24620321981554,103.32953687461789,111.0859282092461,126.67813834491986,128.03774181732464,136.87106685148368,98.86856368476299,96.864689652274,105.89191057456185,106.80868382011448,107.22643867336059
Other poultry products,Delaware,2.2618108241185904,2.364219055925856,1.7031826194610815,2.020514167981428,1.821047382162037,1.5895354695748969,1.6860879924569931,2.523982590728183,2.5480983564934654,2.36228006474227,2.694253527145438,3.1538054876324724,2.4540684726400506,2.6923385571882794,3.855748833534085,3.8675168396391535,2.3340593770493943,3.0667170492002254,4.435603637109666,3.1596058576554844
"Vegetables, fresh",Delaware,3.913110218350635,3.7999630205218464,3.4546708612038035,3.4197739415889177,3.4882038650505565,3.883796918811841,3.5183442789248742,4.021970532829587,2.6506189611686253,2.7885398892087068,2.5089663494624954,2.804181515704379,3.672972189938623,3.3195143240285536,3.5048927280076247,2.4788841527794525,2.3751894739628785,2.8571261411057627,3.295446462289131,0.0
"Vegetables, processed",Delaware,5.9549082983149715,5.722317521433902,4.8924261195115255,4.469336493871679,4.684997611522009,5.091482372654956,4.631449741925429,5.519729699018287,4.29590445492737,4.4930606783913065,3.9071713134044415,4.550773631109828,6.891887782998142,5.968689952527437,6.675822951137523,4.736944018362051,4.602758058282417,5.363242086559128,5.535084238634334,0.0
"Fruits, fresh",Delaware,1.6847771451771458,2.2597654756646812,2.425704901708952,1.4559415058116834,1.681842454915218,2.2809819947039283,2.667895741899149,2.710125434217043,3.4864592071260803,2.2904059329343,2.6387162141294964,3.4040005285123027,3.2587811802421824,2.5785323032136582,2.5521291998584306,2.162116222452831,4.035585610155384,1.8330467152654508,2.5600018898252195,0.0
"Fruits, processed",Delaware,1.5473425959747211,1.9868740436001984,2.137902719691399,1.2880494497212964,1.6007539534474446,1.8658856567824396,2.466496724970604,2.579986191463088,3.2110045524698965,2.0258936513723445,2.3426722563515274,3.1513760041013708,2.7995631621909163,2.2869033514259964,2.302850711854853,2.1190724466070794,3.8133094217564167,1.5986310512440232,2.1891782138068003,0.0
Tree nuts,Delaware,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Rice,Delaware,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Wheat,Delaware,4.706613615871904,5.671131491957127,7.584693723545259,3.5347695191652018,5.915419315509591,6.120142411632174,6.613099115783937,14.962049049125385,21.938565428878608,9.269836904544993,8.519726140472658,19.940952726615194,20.54850581681339,24.559422464325372,18.125617810599465,11.658605907874833,10.942715162353833,13.283295100966606,9.874117873036042,11.753943680168975
Corn,Delaware,9.939678990306492,11.526138266765598,8.625412928096303,8.869930505025287,12.436736510109975,9.507974761021364,13.339059961410475,15.428830270882573,18.95992133762119,15.383251540497177,18.714485580790246,24.776805978784612,19.39712263529303,14.23535387227887,23.39268229160356,19.015509371782503,22.509019354671825,20.752687603989077,27.27184253032248,14.866190872486506
Feeds and other feed grains,Delaware,6.012653398546531,7.068388632145799,4.768070260152111,5.223654607750326,5.928649003458857,5.658637153540287,6.337047194901175,6.919851709814372,8.466653405818631,8.928172579582034,11.523504216201573,13.165979223025124,16.039848363723852,19.565510321728333,20.792909755413795,21.914689378410785,18.21473936132788,17.424005726796835,17.410222645618934,14.179067315439427
"Grain products, processed",Delaware,2.5835344987651987,3.0390030916079325,2.738137509590506,2.6924548574456915,3.4781439232856144,3.671726137563002,4.202659449506978,4.6234562744897945,4.402142425355536,5.091522925644132,5.64697890689166,6.583637880810139,8.525417494110393,9.029595507475497,8.695616466395933,8.40824385493462,8.084449855260022,8.043543524209847,7.728874369747567,6.599162158230699
Soybeans,Delaware,15.269483274730165,14.422208719138455,10.166859189404553,16.21182952523296,18.403599869212943,10.203705240044453,11.900086853348544,15.032777322825146,24.230082736653294,31.786241386959915,37.32448991821825,32.410272830708664,52.277651848103964,45.02373291617307,45.968570021090926,36.713100311597294,37.40799963315138,35.77981454035243,27.84291578946177,31.154139925219887
Soybean meal,Delaware,3.7067937155845785,3.9905763301771073,2.4075479524528998,2.5935637591674023,3.5972761683284884,2.420206464041787,2.8593487585941637,3.2565777479948563,5.0261884154923875,6.775215906872202,7.05042777454971,5.930165028985036,10.322189098699537,11.354077758966222,10.590906999251489,9.333398808753472,6.689312494537891,6.498248178919043,8.330222130500207,7.328952919348531
Vegetable oils,Delaware,3.103116628307121,2.788429018823814,2.579413149666242,3.0440936227682616,4.0483481170376905,2.326862660834972,2.766508168141885,3.3702977494463906,5.532842917015884,5.41562322972282,7.154717818165522,6.685948535387262,7.947397897152129,6.6259797097726345,5.652204384173441,5.404674257345212,4.486881475626395,4.633032230753419,4.253109459547459,4.323216661062307
Other oilseeds and products,Delaware,0.002116550142609876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0377091380796056
Cotton,Delaware,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tobacco,Delaware,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Other plant products,Delaware,12.473870865182786,13.839461798547699,13.025871610762575,8.878787117244919,7.61139168868255,7.529686305673066,7.614085686206822,7.9902898421342226,19.6087220427324,19.935857596104388,22.32796197626492,24.8107874483158,22.870401277561683,24.242141626123686,25.656730603234084,27.57522374442687,29.600405686138863,31.92636674676172,30.10318613769724,55.17934819846289
Beef and veal,Florida,32.60289100696076,30.394107850713524,28.040798879715446,29.62760651479381,7.695008997869005,14.035603459717851,19.68422564391438,23.63944037430408,26.75199968384595,26.46433691529825,39.615751497537296,42.57010298451009,52.89955779503281,59.785641185919864,76.07480219692178,70.13050371248661,54.58117292382683,63.55687835852623,63.2548887721021,58.046838327208306
Pork,Florida,0.8182216341752975,0.9123329283170368,0.7713216528079041,0.6385646062906976,0.9888965645106128,0.8181728854597254,0.7376283532153715,0.7692649654072371,0.9652978470851128,1.0086767509747958,0.7049624800180891,0.8832866183608331,0.7325447800182764,0.628611985231234,0.7810989234972788,0.6717075566446447,0.5465917467566548,0.6143459464415734,0.5571868745455149,0.7227908517160584
Hides and skins,Florida,11.04717993409173,13.586365130706431,12.271617915700533,11.13180572660968,12.83965319035834,13.895209182183475,15.401296542286225,15.07057027224515,13.083782289622588,9.511217029176382,16.531232834268568,15.623226544219424,20.11864640548798,22.531425030987897,23.600811624620103,21.491514389975123,12.724850768277015,12.613211256194393,8.432304766383059,5.665443221351698
Other livestock products,Florida,105.84230380819562,102.63059036144882,94.11446365867063,84.64377301902087,79.73188215280301,73.06167532637136,89.90622915326595,49.236516863289616,55.20254512271819,45.63135576225251,52.414438815049365,59.76267524786989,176.21988169136472,141.92293333064376,132.80989773081535,94.75616548035514,92.5484153016047,96.61715827982384,97.47187852553438,109.29262659306835
Dairy products,Florida,18.256540313035227,18.84509208027476,16.180501135882302,15.49744487394624,22.914425118706557,25.720282357336927,26.936474115679488,38.578231749175885,50.01633055375049,32.21121546149852,51.77628979876097,66.3061165149464,71.94151185945472,94.70799044891615,101.44500331737012,80.52448750190702,66.3662213800163,75.86942640589666,73.72870902665319,74.98983994174289
Broiler meat,Florida,24.07865975036568,27.451090791920638,20.20876298126086,17.59252676847614,17.758876320973012,20.44577968079861,16.52420626058511,22.886070046975423,26.223712479542087,17.37789416950701,19.981875720098397,27.920897563409767,30.045240093765866,32.854251182209914,30.555269121303645,21.223880842228194,19.26471647414102,21.035695271694227,21.419446283766845,19.82859898151153
Other poultry products,Florida,11.326289913776936,13.947006295235855,13.109679179862779,14.841001148473758,16.504087616043428,14.544629953077886,16.462176505481388,24.008870811568283,33.062305036588675,28.06823099429334,29.115577065314973,35.34049102131554,34.142351819353316,32.65607354559039,39.15160129514581,36.18927682017786,20.95944612018636,22.51520578441268,25.67084534455241,18.934478292679373
"Vegetables, fresh",Florida,115.70166876052782,114.80017314052604,112.17524073226109,116.80497660622736,122.78741993757984,165.61783468283434,148.0083098048762,165.7499486030706,183.98520217282132,155.606252748538,194.0173284367344,164.831913792372,142.5993480777376,163.9457179989719,164.50998138509976,152.49310455115497,140.8821975121223,140.53840620584606,152.40827806649213,176.10136869851047
"Vegetables, processed",Florida,176.07294172290534,172.87616713055883,158.86001873121162,152.65358281825078,164.91546692445797,217.1175021537695,194.8339883492253,227.4742956088901,298.1880312613721,250.72201342426197,302.139939076416,267.4979214615053,267.5704181949937,294.78443659577437,313.34468545807823,291.40179811755814,273.00839658301317,263.8110666858494,255.98736541975282,295.48613296098665
"Fruits, fresh",Florida,349.31353815607923,305.46626485211686,319.97535076454926,328.2774875927587,294.56986236550097,351.7058023450346,432.0334011390398,470.57007900311487,526.684542686877,458.28718549224493,496.7975777626793,591.5973366878153,606.4567902575901,540.0023131922345,469.7352991090434,401.98424104221255,370.2289217389992,363.64784793641695,284.01299718629167,373.018884793331
"Fruits, processed",Florida,320.8185239732171,268.5778676442768,282.0112917081528,290.4221327312265,280.3674448638031,287.7018817011487,399.41926974582464,447.9734740744482,485.0727812407557,405.3609389688354,441.0606552592903,547.6925268701592,520.996653521706,478.9286906656157,423.85403842274826,393.9814707076392,349.83706749308317,317.1434402559865,242.87289331675115,323.4437669433012
Tree nuts,Florida,1.8568140968409348,1.1208611419352663,0.5570326675229834,0.9550975053387696,0.3991565714373179,0.662753405080063,0.6311395797665625,1.3170887461361631,2.7820516131964648,3.1590856103208425,1.967649402458394,4.731768040956126,1.4484332171529544,1.9173185859282929,0.6026049121338933,1.4845633106850242,0.0,0.0,0.0,0.0
Rice,Florida,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Wheat,Florida,0.5653376827206356,0.5136758119788639,0.3915510817050751,0.7190644632134778,1.4931019852249643,0.8061494629002229,0.4500309931912761,1.245071620828718,2.5842807804061603,1.1910479607787654,0.8309832296643119,1.5687235086356768,1.9528857504625003,4.071893574770978,2.0190732567588445,1.3629965837606641,1.1776180865080097,1.0517769164995303,0.6690125074045071,0.0
Corn,Florida,1.1775753259474644,0.9646017235261412,1.5330270792469467,1.5532482231053448,1.68039259064336,1.1024940219841688,1.5942332551070637,2.29999080756765,3.095791640167945,2.871412895081768,2.696596322034206,3.2989755980218285,3.3997303467563253,3.859034084280366,6.667416617082168,3.535253520645428,4.558461517573726,4.117491967309691,8.106368683379095,6.047088067832054
Feeds and other feed grains,Florida,2.8011591071997954,2.423603970558289,2.488959162803109,2.348693426300688,2.1125792864463584,3.1625774343193003,4.432685598761618,6.022840525961647,6.0326516588373185,5.361161151297003,4.938193627297811,4.750875932684323,6.889949387125948,10.993337869976024,13.907813805695255,14.812407695394066,13.857978791636107,13.015890779853006,14.870251665692644,12.771717462592152
"Grain products, processed",Florida,1.0463409015836491,0.907764105321998,1.0922795853885383,1.1204131109048927,1.187091417758549,1.7408484533217732,2.4215306513306905,3.0742701876654768,2.4123649547341977,2.5749462313026723,2.1813790809500784,2.0685923324421003,3.0767295307390965,4.4118106009120215,4.918669202202712,4.999350730732363,5.4134049747395325,5.207209213705948,5.79699947169655,5.092688678921309
Soybeans,Florida,0.8223338904494079,0.5228761588798448,0.5854615260291031,0.9804285488422714,1.2785966196070866,0.730531302619842,0.38136157437191737,0.7845636810269836,2.179775767946368,4.271896926855876,4.036806715885603,2.4835376709448025,4.594726465214251,6.555229680930762,8.268136241986221,5.948272903838324,5.431107535959503,3.334028173078295,1.6860453790133092,0.0
Soybean meal,Florida,0.1996283726427507,0.14467806310907969,0.1386393449513163,0.1568486732957959,0.2499220359769016,0.17327397638327954,0.09163342736015573,0.16996144961437126,0.4521636938799952,0.9105519479011468,0.7625345785710685,0.4544172868069554,0.9072258174208898,1.6530967715125986,1.9049333480645583,1.512201442090896,0.9711926822004248,0.6055185803083655,0.5044418707971743,0.0
Vegetable oils,Florida,5.854110321315002,4.869552674012635,3.810766196917996,5.929748541527292,6.158381088864356,5.9623530174259125,4.932193924109385,5.980384533909584,8.623934718154937,8.558518618558919,8.996269588684553,12.827572199026568,18.559441237310946,13.329907083379453,11.084382454456048,10.954985709040628,8.159915199839826,10.616812603626713,8.210462698029298,8.863298854496758
Other oilseeds and products,Florida,45.23632068128493,42.35146050163578,34.891976095378254,40.16246288852012,45.747270510305654,46.70588427560936,44.0918366928795,45.703791963235254,44.92910394548906,58.87571624628006,64.03276699904129,78.05984044061438,131.09745326782007,142.42697051776227,182.03417746745842,103.70630366610544,120.22892908830437,114.59596370573072,104.86325624784752,102.5776251435225
Cotton,Florida,13.481934632900385,15.840286461181181,12.441495322837437,20.852871274268047,21.54481616434387,19.45774652792095,28.234547861081506,30.016105601552855,29.563337271992093,33.560210853464014,47.770894025699846,76.58967700382752,71.16420779816605,65.01259670255665,51.71865550174777,47.99915666557824,43.02916231484306,55.79473683298771,42.4212090987531,39.521957368614785
Tobacco,Florida,12.902502553136546,11.77321210398762,10.9846328608736,12.682474943709154,11.405653820186467,7.4912904710686545,4.261866389435235,4.797546215320015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Other plant products,Florida,631.0971411902156,706.5748194812112,671.0661612170262,732.8074283626372,763.0714558304628,822.3837939807263,824.7110821724498,1021.0476250605432,1002.4884315605476,1013.6687051236211,1180.8113597926147,1328.030285089791,1478.6256278864048,1542.0342702780636,1589.6221071429488,1732.6350379154221,1774.0203503003324,1862.3079684937754,1733.3593916216253,1783.6816371240152
Beef and veal,Georgia,29.555905928714854,29.198381485189966,22.221004085638953,27.95970316449441,6.74093462456813,9.98826891503606,12.783983977506653,16.106263050583745,19.66422930720669,20.921360749453736,24.944559732171804,31.021150348443943,33.620412272508005,35.13517794306521,48.26162155015182,37.33943558744161,34.11034958857115,40.64050987883692,41.77322930975078,36.8311044637073
Pork,Georgia,11.874292573454387,10.990931408069805,9.215907158199007,10.25547272734808,13.1800544474298,14.499920027599142,13.349190145247393,11.62325990835284,18.586920758644126,15.839473122574624,15.289674879119598,18.897245902000073,21.135390002167295,16.311603351291573,15.64279105763427,16.23365488510219,20.31525309080609,12.400047359510875,12.134898891926449,11.444030601963036
Hides and skins,Georgia,12.92236744432417,16.059667841400312,11.71664290349925,12.550010470396785,13.467514778455644,12.052876205650062,12.043902475900754,11.995294259157017,11.5316070741494,8.809338413955963,12.245772443296365,13.432901655973177,15.06763679659102,15.394444990202608,16.608173134146778,12.887165693570616,9.438952157269874,8.901242990364512,6.210247316666488,4.007707084686885
Other livestock products,Georgia,19.752733237768048,19.741595228903908,20.843561815627922,25.398682481249754,27.091872210106214,26.678044455819894,28.349896388424145,33.28550817026876,56.211119697761404,49.441556264183205,58.10086713053622,63.31688595990069,59.489740179340885,49.67331694142194,47.27359024708482,41.028670158027495,41.84529546021373,53.59468049770624,52.52232040735682,59.74088319709861
Dairy products,Georgia,8.717930612146358,9.930877846646801,8.85286377895348,9.02133689713735,12.504568956571735,13.526781677179914,15.730177851265427,23.65223968471965,30.228309485047408,18.623185882243817,29.946564313424307,38.38312533565168,41.864082194903816,56.17432835536298,63.882556811213924,52.31368178083124,43.3588838763589,49.32965339192024,46.895904893254546,51.574996368992174
Broiler meat,Georgia,215.57957430464737,263.1959898867418,200.01673248891623,210.65712601396493,243.46291401499738,294.5211093919077,263.8570318554628,406.09939820611083,520.349797468661,474.05794953993774,437.5719895194719,541.083370857116,641.7646451961108,636.2739782386318,596.0930011501384,444.2396911273482,423.86004146460886,455.36478927519767,453.38870551541356,459.72096999126114
Other poultry products,Georgia,42.8313588956599,45.55760783489556,37.95716635714969,43.43721217649004,43.472355652788,54.06477609305547,53.99366447343041,60.55775690598653,75.31383149427083,78.94837192216077,76.42465975065065,87.70964162624884,92.49685450210323,107.53851926837463,113.93358180818326,87.39760939222755,100.8655116815288,101.7581342019552,99.73794420069031,97.03341203666841
"Vegetables, fresh",Georgia,33.49408860423819,30.328737112857727,27.32358847095345,32.20646241706263,34.5001437460291,44.58834610057885,47.952705264970795,47.263348044996185,47.82945843371764,49.80754631560411,44.712484226886694,47.779430353730824,48.12666179001539,53.71227277077099,45.52850562866078,50.0171316813425,46.2263280384038,40.866457073040046,52.995420545701634,55.02370573510024
"Vegetables, processed",Georgia,50.970766230536746,45.67167176275174,38.69504311258626,42.090945272308154,46.33705405431334,58.45330817822146,63.12359644688923,64.86395256990234,77.51803883255309,80.2528695048713,69.63000351111393,77.53897903737872,90.30385618918423,96.57795433918909,86.71884316972631,95.57863059792692,89.5796340527631,76.71229468988889,89.01195038032913,92.32604010411396
"Fruits, fresh",Georgia,17.964802769854323,18.819564448880172,20.806451065159663,22.17925268525599,22.08337341391452,24.15733527867231,33.182489202106744,24.332352609876427,40.528013009503105,42.07505444331906,54.49744991300154,60.255048769245384,47.94824998094066,48.8053392857785,58.15621108817672,51.84380106556081,47.07843761003546,40.01606445378594,44.45888095052568,64.11150265342734
"Fruits, processed",Georgia,16.49933620814725,16.54689591376409,18.33783173212553,19.62164970394672,21.01864368714719,19.76114914857528,30.677548473130173,23.16392184165763,37.326016610228926,37.215929478781575,48.383249122988204,55.78328006322207,41.19152128164278,43.28551317391867,52.47581984118117,50.81168589576382,44.48540237831989,34.89868678831817,38.018883491436,55.59092788052515
Tree nuts,Georgia,69.74105328015655,50.52878039447133,28.24816510557231,45.53067559697146,44.83188772143459,66.23616296681932,51.659943380892706,114.0283898149407,99.82498935402396,113.33663318825224,122.50690724118357,200.96722690802426,146.8565286272003,122.20840683331629,118.84557863519562,199.54922138523258,247.5931867116056,241.18242230452333,101.36467767472568,134.21263410687655
Rice,Georgia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Wheat,Georgia,14.356975168505848,17.574110197372118,14.249640696481256,19.137595013250046,21.211166370256933,13.935935622543676,12.437638177087123,33.897513282562144,77.60802296971525,29.448797627493967,16.126843667569517,53.262291337940795,43.82907657858481,86.49404799318327,50.78254698049921,19.157773708408207,13.365088267882633,9.999885627023332,9.590586873504828,8.81806789151778
Corn,Georgia,13.364521972079608,12.87193695415932,15.805663764328644,16.831013712142962,21.37117525286519,12.402539658025852,15.097391981706815,45.52307618961984,53.37356645837741,38.50681581679141,42.48663406163777,49.51944935820973,46.01810651934781,41.11630828436894,64.31525818232366,34.22172547043609,41.31855288165763,36.99341694842524,51.10933770582057,35.058327529334434
Feeds and other feed grains,Georgia,12.22514745719295,12.835295129352234,12.195626835841345,13.643938690133504,13.281622724734433,13.10666292610226,13.40202825746356,25.99757054297588,27.596492815551766,26.215587192127646,29.990424883867803,27.899426885291682,39.88389935348258,59.55897268164809,62.35664575105113,46.11992574709065,39.16280883967707,38.70473178762665,41.349806051209356,39.426432331431215
"Grain products, processed",Georgia,5.893947031679858,6.337577521772545,6.620537596126011,8.209383737971189,8.557031423835577,8.618780952313832,8.808075248803789,15.723511007362433,14.871124251854203,15.385174273327458,14.3962194153658,14.789788586968413,20.807105148160804,28.667956629266392,26.06525500230898,17.335029389045573,16.545129578063573,16.284099250942887,17.07823652394472,16.481699834033197
Soybeans,Georgia,8.831359663196851,7.538589953815025,7.253491119402585,16.928573134288804,18.18583698157291,10.148081029185075,8.18120935336808,29.82728295897726,55.39970429583047,72.89158600008055,61.77404143323759,25.40527318526577,45.49453243564341,61.74284257963465,70.20026362709297,63.459255408988284,58.5362993822528,34.59792216092174,22.48489524531489,17.893780355568673
Soybean meal,Georgia,2.143885808747757,2.0859023204042404,1.7176521644808742,2.708228192701493,3.5547109500222405,2.4070130140633648,1.9657781574736568,6.461538269436478,11.491886139216168,15.536792379217564,11.668837763660825,4.6484478357222185,8.982866486086499,15.570300157341304,16.173756613624462,16.1329480161482,10.4674829630479,6.2835955849640905,6.727175177730256,4.209478229535838
Vegetable oils,Georgia,35.50738496713842,35.92359247581261,25.76469469041372,34.56421347753192,34.01895172777496,32.58081283495049,28.008328781757054,38.20285918702446,62.21441083641372,52.644112345979494,51.32489380142115,54.11408780335874,68.7861078744841,65.65877207072653,33.03031862418608,61.29556771722954,44.98698346286165,52.01667701229373,49.786657249819605,44.592539392830304
Other oilseeds and products,Georgia,268.16266996837584,306.1131934569249,227.94049539358872,219.38678494073358,233.6628428112366,243.9075224276004,237.65245111354,248.1504370039587,274.03624134199805,302.43601697473537,307.47926250980254,309.78158796068413,454.118720068014,651.6209232982318,441.14977555893097,534.5505039211433,607.9252552165335,534.8512194859703,611.1750810808378,487.3669318480152
Cotton,Georgia,243.69244895511295,198.5003634069581,191.31858929966316,326.0929608838936,418.6951110580638,327.23186742187113,362.1903314374778,439.5409869886049,439.027421198396,329.47423496331766,799.5067495764031,1155.0581050194335,999.3817089869231,1061.0934860459959,705.0236503434945,621.2006868805718,613.7873070295553,642.3178642297057,706.8102956033217,695.0254672286984
Tobacco,Georgia,78.09614682575497,74.09603395040227,64.7680301182325,71.38192095941565,56.72766728772182,35.93293765267801,42.75681191345884,57.246955388140144,52.966924223102524,40.789746064530036,40.984976498265524,46.8653327624419,36.77063663605736,33.73881562649127,38.83575849510603,45.18681549378882,46.6064830861386,39.14911205677257,41.49747412758804,29.82136748714301
Other plant products,Georgia,90.63609389999183,92.15071026213688,89.64569373165533,102.44880964113474,117.42427102863763,141.24445462063474,157.01082967786425,133.21378694364074,183.54712061809337,193.04287801548162,217.86457819510815,240.58359184843,206.42929448671777,216.3162780499101,229.0901585132901,248.3451011747494,282.7359697866836,285.67314776389236,268.83127310724154,280.68066466234774
Beef and veal,Hawaii,1.7021247979206082,1.5122520483201818,1.54125867998448,1.4619452635029755,0.383748249463835,0.6300635342212889,1.0941379835861025,1.3788945398226438,1.6049588578210028,2.0400717797745505,2.458649090343124,4.032632138120795,4.369168481506603,4.645994362208398,5.382902348068632,4.824656592293231,4.27095873139839,4.537529496139385,5.7032861574491776,5.224349870876002
