year,month,state,category,commodity,unit,value,disasterType,yearlyValue,endMonth,endYear
1981,OCT,OKLAHOMA,Dairy,MILK,LB / HEAD,830,,10460,,
1981,NOV,OKLAHOMA,Dairy,MILK,LB,92000000,,1150000000,,
1981,NOV,OKLAHOMA,Dairy,MILK,LB / HEAD,835,,10460,,
1981,DEC,OKLAHOMA,Dairy,MILK,LB,99000000,,1150000000,,
1981,DEC,OKLAHOMA,Dairy,MILK,LB / HEAD,900,,10460,,
1981,JAN,OREGON,Dairy,MILK,LB,94000000,,1220000000,,
1981,JAN,OREGON,Dairy,MILK,LB / HEAD,975,,12570,,
1981,FEB,OREGON,Dairy,MILK,LB,87000000,,1220000000,,
1981,FEB,OREGON,Dairy,MILK,LB / HEAD,905,,12570,,
1981,MAR,OREGON,Dairy,MILK,LB,101000000,,1220000000,,
1981,MAR,OREGON,Dairy,MILK,LB / HEAD,1050,,12570,,
1981,APR,OREGON,Dairy,MILK,LB,105000000,,1220000000,,
1981,APR,OREGON,Dairy,MILK,LB / HEAD,1080,,12570,,
1981,MAY,OREGON,Dairy,MILK,LB,112000000,,1220000000,,
1981,MAY,OREGON,Dairy,MILK,LB / HEAD,1150,,12570,,
1981,JUN,OREGON,Dairy,MILK,LB,109000000,,1220000000,,
1981,JUN,OREGON,Dairy,MILK,LB / HEAD,1120,,12570,,
1981,JUL,OREGON,Dairy,MILK,LB,110000000,,1220000000,,
1981,JUL,OREGON,Dairy,MILK,LB / HEAD,1130,,12570,,
1981,AUG,OREGON,Dairy,MILK,LB,108000000,,1220000000,,
1981,AUG,OREGON,Dairy,MILK,LB / HEAD,1110,,12570,,
1981,SEP,OREGON,Dairy,MILK,LB,101000000,,1220000000,,
1981,SEP,OREGON,Dairy,MILK,LB / HEAD,1040,,12570,,
1981,OCT,OREGON,Dairy,MILK,LB,101000000,,1220000000,,
1981,OCT,OREGON,Dairy,MILK,LB / HEAD,1040,,12570,,
1981,NOV,OREGON,Dairy,MILK,LB,95000000,,1220000000,,
1981,NOV,OREGON,Dairy,MILK,LB / HEAD,975,,12570,,
1981,DEC,OREGON,Dairy,MILK,LB,97000000,,1220000000,,
1981,DEC,OREGON,Dairy,MILK,LB / HEAD,995,,12570,,
1981,JAN,PENNSYLVANIA,Dairy,MILK,LB,729000000,,8965000000,,
1981,JAN,PENNSYLVANIA,Dairy,MILK,LB / HEAD,1015,,12440,,
1981,FEB,PENNSYLVANIA,Dairy,MILK,LB,696000000,,8965000000,,
1981,FEB,PENNSYLVANIA,Dairy,MILK,LB / HEAD,970,,12440,,
1981,MAR,PENNSYLVANIA,Dairy,MILK,LB,756000000,,8965000000,,
1981,MAR,PENNSYLVANIA,Dairy,MILK,LB / HEAD,1055,,12440,,
1981,APR,PENNSYLVANIA,Dairy,MILK,LB,751000000,,8965000000,,
1981,APR,PENNSYLVANIA,Dairy,MILK,LB / HEAD,1050,,12440,,
1981,MAY,PENNSYLVANIA,Dairy,MILK,LB,808000000,,8965000000,,
1981,MAY,PENNSYLVANIA,Dairy,MILK,LB / HEAD,1130,,12440,,
1981,JUN,PENNSYLVANIA,Dairy,MILK,LB,772000000,,8965000000,,
1981,JUN,PENNSYLVANIA,Dairy,MILK,LB / HEAD,1080,,12440,,
1981,JUL,PENNSYLVANIA,Dairy,MILK,LB,754000000,,8965000000,,
1981,JUL,PENNSYLVANIA,Dairy,MILK,LB / HEAD,1050,,12440,,
1981,AUG,PENNSYLVANIA,Dairy,MILK,LB,745000000,,8965000000,,
1981,AUG,PENNSYLVANIA,Dairy,MILK,LB / HEAD,1030,,12440,,
1981,SEP,PENNSYLVANIA,Dairy,MILK,LB,740000000,,8965000000,,
1981,SEP,PENNSYLVANIA,Dairy,MILK,LB / HEAD,1020,,12440,,
1981,OCT,PENNSYLVANIA,Dairy,MILK,LB,749000000,,8965000000,,
1981,OCT,PENNSYLVANIA,Dairy,MILK,LB / HEAD,1030,,12440,,
1981,NOV,PENNSYLVANIA,Dairy,MILK,LB,728000000,,8965000000,,
1981,NOV,PENNSYLVANIA,Dairy,MILK,LB / HEAD,1000,,12440,,
1981,DEC,PENNSYLVANIA,Dairy,MILK,LB,737000000,,8965000000,,
1981,DEC,PENNSYLVANIA,Dairy,MILK,LB / HEAD,1010,,12440,,
1981,JAN,TENNESSEE,Dairy,MILK,LB,174000000,,2300000000,,
1981,JAN,TENNESSEE,Dairy,MILK,LB / HEAD,810,,10760,,
1981,FEB,TENNESSEE,Dairy,MILK,LB,170000000,,2300000000,,
1981,FEB,TENNESSEE,Dairy,MILK,LB / HEAD,790,,10760,,
1981,MAR,TENNESSEE,Dairy,MILK,LB,194000000,,2300000000,,
1981,MAR,TENNESSEE,Dairy,MILK,LB / HEAD,910,,10760,,
1981,APR,TENNESSEE,Dairy,MILK,LB,209000000,,2300000000,,
1981,APR,TENNESSEE,Dairy,MILK,LB / HEAD,980,,10760,,
1981,MAY,TENNESSEE,Dairy,MILK,LB,211000000,,2300000000,,
1981,MAY,TENNESSEE,Dairy,MILK,LB / HEAD,990,,10760,,
1981,JUN,TENNESSEE,Dairy,MILK,LB,200000000,,2300000000,,
1981,JUN,TENNESSEE,Dairy,MILK,LB / HEAD,940,,10760,,
1981,JUL,TENNESSEE,Dairy,MILK,LB,198000000,,2300000000,,
1981,JUL,TENNESSEE,Dairy,MILK,LB / HEAD,930,,10760,,
1981,AUG,TENNESSEE,Dairy,MILK,LB,197000000,,2300000000,,
1981,AUG,TENNESSEE,Dairy,MILK,LB / HEAD,920,,10760,,
1981,SEP,TENNESSEE,Dairy,MILK,LB,190000000,,2300000000,,
1981,SEP,TENNESSEE,Dairy,MILK,LB / HEAD,890,,10760,,
1981,OCT,TENNESSEE,Dairy,MILK,LB,193000000,,2300000000,,
1981,OCT,TENNESSEE,Dairy,MILK,LB / HEAD,900,,10760,,
1981,NOV,TENNESSEE,Dairy,MILK,LB,178000000,,2300000000,,
1981,NOV,TENNESSEE,Dairy,MILK,LB / HEAD,830,,10760,,
1981,DEC,TENNESSEE,Dairy,MILK,LB,186000000,,2300000000,,
1981,DEC,TENNESSEE,Dairy,MILK,LB / HEAD,870,,10760,,
1981,JAN,TEXAS,Dairy,MILK,LB,320000000,,3665000000,,
1981,JAN,TEXAS,Dairy,MILK,LB / HEAD,1000,,11330,,
1981,FEB,TEXAS,Dairy,MILK,LB,295000000,,3665000000,,
1981,FEB,TEXAS,Dairy,MILK,LB / HEAD,920,,11330,,
1981,MAR,TEXAS,Dairy,MILK,LB,343000000,,3665000000,,
1981,MAR,TEXAS,Dairy,MILK,LB / HEAD,1065,,11330,,
1981,APR,TEXAS,Dairy,MILK,LB,333000000,,3665000000,,
1981,APR,TEXAS,Dairy,MILK,LB / HEAD,1035,,11330,,
1981,MAY,TEXAS,Dairy,MILK,LB,326000000,Convective storm,3665000000,MAY,1981
1981,MAY,TEXAS,Dairy,MILK,LB / HEAD,1010,Convective storm,11330,MAY,1981
1981,JUN,TEXAS,Dairy,MILK,LB,298000000,,3665000000,,
1981,JUN,TEXAS,Dairy,MILK,LB / HEAD,920,,11330,,
1981,JUL,TEXAS,Dairy,MILK,LB,286000000,,3665000000,,
1981,JUL,TEXAS,Dairy,MILK,LB / HEAD,880,,11330,,
1981,AUG,TEXAS,Dairy,MILK,LB,286000000,,3665000000,,
1981,AUG,TEXAS,Dairy,MILK,LB / HEAD,880,,11330,,
1981,SEP,TEXAS,Dairy,MILK,LB,280000000,,3665000000,,
1981,SEP,TEXAS,Dairy,MILK,LB / HEAD,860,,11330,,
1981,OCT,TEXAS,Dairy,MILK,LB,293000000,,3665000000,,
1981,OCT,TEXAS,Dairy,MILK,LB / HEAD,900,,11330,,
1981,NOV,TEXAS,Dairy,MILK,LB,291000000,,3665000000,,
1981,NOV,TEXAS,Dairy,MILK,LB / HEAD,895,,11330,,
1981,DEC,TEXAS,Dairy,MILK,LB,314000000,,3665000000,,
1981,DEC,TEXAS,Dairy,MILK,LB / HEAD,965,,11330,,
1981,JAN,UTAH,Dairy,MILK,LB,85000000,,1110000000,,
1981,JAN,UTAH,Dairy,MILK,LB / HEAD,1065,,13310,,
1981,FEB,UTAH,Dairy,MILK,LB,78000000,,1110000000,,
1981,FEB,UTAH,Dairy,MILK,LB / HEAD,975,,13310,,
1981,MAR,UTAH,Dairy,MILK,LB,93000000,,1110000000,,
1981,MAR,UTAH,Dairy,MILK,LB / HEAD,1145,,13310,,
1981,APR,UTAH,Dairy,MILK,LB,93000000,,1110000000,,
1981,APR,UTAH,Dairy,MILK,LB / HEAD,1140,,13310,,
1981,MAY,UTAH,Dairy,MILK,LB,99000000,,1110000000,,
1981,MAY,UTAH,Dairy,MILK,LB / HEAD,1195,,13310,,
1981,JUN,UTAH,Dairy,MILK,LB,98000000,,1110000000,,
1981,JUN,UTAH,Dairy,MILK,LB / HEAD,1170,,13310,,
1981,JUL,UTAH,Dairy,MILK,LB,101000000,,1110000000,,
1981,JUL,UTAH,Dairy,MILK,LB / HEAD,1200,,13310,,
1981,AUG,UTAH,Dairy,MILK,LB,99000000,,1110000000,,
1981,AUG,UTAH,Dairy,MILK,LB / HEAD,1165,,13310,,
1981,SEP,UTAH,Dairy,MILK,LB,93000000,,1110000000,,
1981,SEP,UTAH,Dairy,MILK,LB / HEAD,1095,,13310,,
1981,OCT,UTAH,Dairy,MILK,LB,92000000,,1110000000,,
1981,OCT,UTAH,Dairy,MILK,LB / HEAD,1085,,13310,,
1981,NOV,UTAH,Dairy,MILK,LB,89000000,,1110000000,,
1981,NOV,UTAH,Dairy,MILK,LB / HEAD,1030,,13310,,
1981,DEC,UTAH,Dairy,MILK,LB,90000000,,1110000000,,
1981,DEC,UTAH,Dairy,MILK,LB / HEAD,1045,,13310,,
1981,JAN,VERMONT,Dairy,MILK,LB,187000000,,2298000000,,
1981,JAN,VERMONT,Dairy,MILK,LB / HEAD,995,,12305,,
1981,FEB,VERMONT,Dairy,MILK,LB,173000000,,2298000000,,
1981,FEB,VERMONT,Dairy,MILK,LB / HEAD,920,,12305,,
1981,MAR,VERMONT,Dairy,MILK,LB,197000000,,2298000000,,
1981,MAR,VERMONT,Dairy,MILK,LB / HEAD,1060,,12305,,
1981,APR,VERMONT,Dairy,MILK,LB,199000000,,2298000000,,
1981,APR,VERMONT,Dairy,MILK,LB / HEAD,1070,,12305,,
1981,MAY,VERMONT,Dairy,MILK,LB,212000000,,2298000000,,
1981,MAY,VERMONT,Dairy,MILK,LB / HEAD,1145,,12305,,
1981,JUN,VERMONT,Dairy,MILK,LB,204000000,,2298000000,,
1981,JUN,VERMONT,Dairy,MILK,LB / HEAD,1105,,12305,,
1981,JUL,VERMONT,Dairy,MILK,LB,196000000,,2298000000,,
1981,JUL,VERMONT,Dairy,MILK,LB / HEAD,1060,,12305,,
1981,AUG,VERMONT,Dairy,MILK,LB,194000000,,2298000000,,
1981,AUG,VERMONT,Dairy,MILK,LB / HEAD,1045,,12305,,
1981,SEP,VERMONT,Dairy,MILK,LB,188000000,,2298000000,,
1981,SEP,VERMONT,Dairy,MILK,LB / HEAD,1010,,12305,,
1981,OCT,VERMONT,Dairy,MILK,LB,185000000,,2298000000,,
1981,OCT,VERMONT,Dairy,MILK,LB / HEAD,985,,12305,,
1981,NOV,VERMONT,Dairy,MILK,LB,177000000,,2298000000,,
1981,NOV,VERMONT,Dairy,MILK,LB / HEAD,930,,12305,,
1981,DEC,VERMONT,Dairy,MILK,LB,186000000,,2298000000,,
1981,DEC,VERMONT,Dairy,MILK,LB / HEAD,980,,12305,,
1981,JAN,VIRGINIA,Dairy,MILK,LB,167000000,,2015000000,,
1981,JAN,VIRGINIA,Dairy,MILK,LB / HEAD,970,,11720,,
1981,FEB,VIRGINIA,Dairy,MILK,LB,153000000,,2015000000,,
1981,FEB,VIRGINIA,Dairy,MILK,LB / HEAD,890,,11720,,
1981,MAR,VIRGINIA,Dairy,MILK,LB,170000000,,2015000000,,
1981,MAR,VIRGINIA,Dairy,MILK,LB / HEAD,990,,11720,,
1981,APR,VIRGINIA,Dairy,MILK,LB,171000000,,2015000000,,
1981,APR,VIRGINIA,Dairy,MILK,LB / HEAD,995,,11720,,
1981,MAY,VIRGINIA,Dairy,MILK,LB,176000000,,2015000000,,
1981,MAY,VIRGINIA,Dairy,MILK,LB / HEAD,1025,,11720,,
1981,JUN,VIRGINIA,Dairy,MILK,LB,169000000,,2015000000,,
1981,JUN,VIRGINIA,Dairy,MILK,LB / HEAD,985,,11720,,
1981,JUL,VIRGINIA,Dairy,MILK,LB,165000000,,2015000000,,
1981,JUL,VIRGINIA,Dairy,MILK,LB / HEAD,960,,11720,,
1981,AUG,VIRGINIA,Dairy,MILK,LB,167000000,,2015000000,,
1981,AUG,VIRGINIA,Dairy,MILK,LB / HEAD,970,,11720,,
1981,SEP,VIRGINIA,Dairy,MILK,LB,165000000,,2015000000,,
1981,SEP,VIRGINIA,Dairy,MILK,LB / HEAD,960,,11720,,
1981,OCT,VIRGINIA,Dairy,MILK,LB,172000000,,2015000000,,
1981,OCT,VIRGINIA,Dairy,MILK,LB / HEAD,1000,,11720,,
1981,NOV,VIRGINIA,Dairy,MILK,LB,167000000,,2015000000,,
1981,NOV,VIRGINIA,Dairy,MILK,LB / HEAD,970,,11720,,
1981,DEC,VIRGINIA,Dairy,MILK,LB,173000000,,2015000000,,
1981,DEC,VIRGINIA,Dairy,MILK,LB / HEAD,1005,,11720,,
1981,JAN,WASHINGTON,Dairy,MILK,LB,242000000,,3017000000,,
1981,JAN,WASHINGTON,Dairy,MILK,LB / HEAD,1205,,14735,,
1981,FEB,WASHINGTON,Dairy,MILK,LB,221000000,,3017000000,,
1981,FEB,WASHINGTON,Dairy,MILK,LB / HEAD,1100,,14735,,
1981,MAR,WASHINGTON,Dairy,MILK,LB,251000000,,3017000000,,
1981,MAR,WASHINGTON,Dairy,MILK,LB / HEAD,1235,,14735,,
1981,APR,WASHINGTON,Dairy,MILK,LB,253000000,,3017000000,,
1981,APR,WASHINGTON,Dairy,MILK,LB / HEAD,1235,,14735,,
1981,MAY,WASHINGTON,Dairy,MILK,LB,269000000,,3017000000,,
1981,MAY,WASHINGTON,Dairy,MILK,LB / HEAD,1310,,14735,,
1981,JUN,WASHINGTON,Dairy,MILK,LB,258000000,,3017000000,,
1981,JUN,WASHINGTON,Dairy,MILK,LB / HEAD,1260,,14735,,
1981,JUL,WASHINGTON,Dairy,MILK,LB,268000000,,3017000000,,
1981,JUL,WASHINGTON,Dairy,MILK,LB / HEAD,1305,,14735,,
1981,AUG,WASHINGTON,Dairy,MILK,LB,264000000,,3017000000,,
1981,AUG,WASHINGTON,Dairy,MILK,LB / HEAD,1280,,14735,,
1981,SEP,WASHINGTON,Dairy,MILK,LB,251000000,,3017000000,,
1981,SEP,WASHINGTON,Dairy,MILK,LB / HEAD,1220,,14735,,
1981,OCT,WASHINGTON,Dairy,MILK,LB,251000000,,3017000000,,
1981,OCT,WASHINGTON,Dairy,MILK,LB / HEAD,1220,,14735,,
1981,NOV,WASHINGTON,Dairy,MILK,LB,239000000,,3017000000,,
1981,NOV,WASHINGTON,Dairy,MILK,LB / HEAD,1155,,14735,,
1981,DEC,WASHINGTON,Dairy,MILK,LB,250000000,,3017000000,,
1981,DEC,WASHINGTON,Dairy,MILK,LB / HEAD,1210,,14735,,
1981,JAN,WISCONSIN,Dairy,MILK,LB,1866000000,,23000000000,,
1981,JAN,WISCONSIN,Dairy,MILK,LB / HEAD,1025,,12605,,
1981,FEB,WISCONSIN,Dairy,MILK,LB,1749000000,,23000000000,,
1981,FEB,WISCONSIN,Dairy,MILK,LB / HEAD,960,,12605,,
1981,MAR,WISCONSIN,Dairy,MILK,LB,2005000000,,23000000000,,
1981,MAR,WISCONSIN,Dairy,MILK,LB / HEAD,1100,,12605,,
1981,APR,WISCONSIN,Dairy,MILK,LB,2005000000,,23000000000,,
1981,APR,WISCONSIN,Dairy,MILK,LB / HEAD,1100,,12605,,
1981,MAY,WISCONSIN,Dairy,MILK,LB,2143000000,,23000000000,,
1981,MAY,WISCONSIN,Dairy,MILK,LB / HEAD,1175,,12605,,
1981,JUN,WISCONSIN,Dairy,MILK,LB,2098000000,,23000000000,,
1981,JUN,WISCONSIN,Dairy,MILK,LB / HEAD,1150,,12605,,
1981,JUL,WISCONSIN,Dairy,MILK,LB,2043000000,,23000000000,,
1981,JUL,WISCONSIN,Dairy,MILK,LB / HEAD,1120,,12605,,
1981,AUG,WISCONSIN,Dairy,MILK,LB,1953000000,,23000000000,,
1981,AUG,WISCONSIN,Dairy,MILK,LB / HEAD,1070,,12605,,
1981,SEP,WISCONSIN,Dairy,MILK,LB,1818000000,,23000000000,,
1981,SEP,WISCONSIN,Dairy,MILK,LB / HEAD,995,,12605,,
1981,OCT,WISCONSIN,Dairy,MILK,LB,1800000000,,23000000000,,
1981,OCT,WISCONSIN,Dairy,MILK,LB / HEAD,985,,12605,,
1981,NOV,WISCONSIN,Dairy,MILK,LB,1709000000,,23000000000,,
1981,NOV,WISCONSIN,Dairy,MILK,LB / HEAD,935,,12605,,
1981,DEC,WISCONSIN,Dairy,MILK,LB,1811000000,,23000000000,,
1981,DEC,WISCONSIN,Dairy,MILK,LB / HEAD,990,,12605,,
1982,JAN,ALABAMA,Dairy,MILK,LB,51000000,,155000000,,
1982,JAN,ALABAMA,Dairy,MILK,LB / HEAD,850,,2595,,
1982,FEB,ALABAMA,Dairy,MILK,LB,49000000,,155000000,,
1982,FEB,ALABAMA,Dairy,MILK,LB / HEAD,815,,2595,,
1982,MAR,ALABAMA,Dairy,MILK,LB,55000000,,155000000,,
1982,MAR,ALABAMA,Dairy,MILK,LB / HEAD,930,,2595,,
1982,JAN,ARKANSAS,Dairy,MILK,LB,67000000,,202000000,,
1982,JAN,ARKANSAS,Dairy,MILK,LB / HEAD,895,,2630,,
1982,FEB,ARKANSAS,Dairy,MILK,LB,62000000,,202000000,,
1982,FEB,ARKANSAS,Dairy,MILK,LB / HEAD,800,,2630,,
1982,MAR,ARKANSAS,Dairy,MILK,LB,73000000,,202000000,,
1982,MAR,ARKANSAS,Dairy,MILK,LB / HEAD,935,,2630,,
1982,JAN,CALIFORNIA,Dairy,MILK,LB,1172000000,Flood,3492000000,JAN,1982
1982,JAN,CALIFORNIA,Dairy,MILK,LB / HEAD,1245,Flood,3700,JAN,1982
1982,FEB,CALIFORNIA,Dairy,MILK,LB,1088000000,,3492000000,,
1982,FEB,CALIFORNIA,Dairy,MILK,LB / HEAD,1150,,3700,,
1982,MAR,CALIFORNIA,Dairy,MILK,LB,1232000000,,3492000000,,
1982,MAR,CALIFORNIA,Dairy,MILK,LB / HEAD,1305,,3700,,
1982,JAN,COLORADO,Dairy,MILK,LB,78000000,,233000000,,
1982,JAN,COLORADO,Dairy,MILK,LB / HEAD,1040,,3120,,
1982,FEB,COLORADO,Dairy,MILK,LB,72000000,,233000000,,
1982,FEB,COLORADO,Dairy,MILK,LB / HEAD,960,,3120,,
1982,MAR,COLORADO,Dairy,MILK,LB,83000000,,233000000,,
1982,MAR,COLORADO,Dairy,MILK,LB / HEAD,1120,,3120,,
1982,JAN,FLORIDA,Dairy,MILK,LB,196000000,,589000000,,
1982,JAN,FLORIDA,Dairy,MILK,LB / HEAD,1030,,3105,,
1982,FEB,FLORIDA,Dairy,MILK,LB,187000000,,589000000,,
1982,FEB,FLORIDA,Dairy,MILK,LB / HEAD,985,,3105,,
1982,MAR,FLORIDA,Dairy,MILK,LB,206000000,,589000000,,
1982,MAR,FLORIDA,Dairy,MILK,LB / HEAD,1090,,3105,,
1982,JAN,GEORGIA,Dairy,MILK,LB,125000000,,381000000,,
1982,JAN,GEORGIA,Dairy,MILK,LB / HEAD,955,,2915,,
1982,FEB,GEORGIA,Dairy,MILK,LB,121000000,,381000000,,
1982,FEB,GEORGIA,Dairy,MILK,LB / HEAD,930,,2915,,
1982,MAR,GEORGIA,Dairy,MILK,LB,135000000,,381000000,,
1982,MAR,GEORGIA,Dairy,MILK,LB / HEAD,1030,,2915,,
1982,JAN,IDAHO,Dairy,MILK,LB,179000000,,523000000,,
1982,JAN,IDAHO,Dairy,MILK,LB / HEAD,1050,,3060,,
1982,FEB,IDAHO,Dairy,MILK,LB,162000000,,523000000,,
1982,FEB,IDAHO,Dairy,MILK,LB / HEAD,950,,3060,,
1982,MAR,IDAHO,Dairy,MILK,LB,182000000,,523000000,,
1982,MAR,IDAHO,Dairy,MILK,LB / HEAD,1060,,3060,,
1982,JAN,ILLINOIS,Dairy,MILK,LB,211000000,,650000000,,
1982,JAN,ILLINOIS,Dairy,MILK,LB / HEAD,895,,2770,,
1982,FEB,ILLINOIS,Dairy,MILK,LB,209000000,,650000000,,
1982,FEB,ILLINOIS,Dairy,MILK,LB / HEAD,890,,2770,,
1982,MAR,ILLINOIS,Dairy,MILK,LB,230000000,,650000000,,
1982,MAR,ILLINOIS,Dairy,MILK,LB / HEAD,985,,2770,,
1982,JAN,INDIANA,Dairy,MILK,LB,187000000,,553000000,,
1982,JAN,INDIANA,Dairy,MILK,LB / HEAD,905,,2680,,
1982,FEB,INDIANA,Dairy,MILK,LB,174000000,,553000000,,
1982,FEB,INDIANA,Dairy,MILK,LB / HEAD,840,,2680,,
1982,MAR,INDIANA,Dairy,MILK,LB,192000000,,553000000,,
1982,MAR,INDIANA,Dairy,MILK,LB / HEAD,935,,2680,,
1982,JAN,IOWA,Dairy,MILK,LB,340000000,,999000000,,
1982,JAN,IOWA,Dairy,MILK,LB / HEAD,935,,2760,,
1982,FEB,IOWA,Dairy,MILK,LB,321000000,,999000000,,
1982,FEB,IOWA,Dairy,MILK,LB / HEAD,890,,2760,,
1982,MAR,IOWA,Dairy,MILK,LB,338000000,,999000000,,
1982,MAR,IOWA,Dairy,MILK,LB / HEAD,935,,2760,,
1982,JAN,KANSAS,Dairy,MILK,LB,113000000,,334000000,,
1982,JAN,KANSAS,Dairy,MILK,LB / HEAD,910,,2670,,
1982,FEB,KANSAS,Dairy,MILK,LB,105000000,,334000000,,
1982,FEB,KANSAS,Dairy,MILK,LB / HEAD,840,,2670,,
1982,MAR,KANSAS,Dairy,MILK,LB,116000000,,334000000,,
1982,MAR,KANSAS,Dairy,MILK,LB / HEAD,920,,2670,,
1982,JAN,KENTUCKY,Dairy,MILK,LB,178000000,,550000000,,
1982,JAN,KENTUCKY,Dairy,MILK,LB / HEAD,740,,2295,,
1982,FEB,KENTUCKY,Dairy,MILK,LB,171000000,,550000000,,
1982,FEB,KENTUCKY,Dairy,MILK,LB / HEAD,715,,2295,,
1982,MAR,KENTUCKY,Dairy,MILK,LB,201000000,,550000000,,
1982,MAR,KENTUCKY,Dairy,MILK,LB / HEAD,840,,2295,,
1982,JAN,LOUISIANA,Dairy,MILK,LB,86000000,,265000000,,
1982,JAN,LOUISIANA,Dairy,MILK,LB / HEAD,845,,2615,,
1982,FEB,LOUISIANA,Dairy,MILK,LB,82000000,,265000000,,
1982,FEB,LOUISIANA,Dairy,MILK,LB / HEAD,810,,2615,,
1982,MAR,LOUISIANA,Dairy,MILK,LB,97000000,,265000000,,
1982,MAR,LOUISIANA,Dairy,MILK,LB / HEAD,960,,2615,,
1982,JAN,MARYLAND,Dairy,MILK,LB,132000000,,388000000,,
1982,JAN,MARYLAND,Dairy,MILK,LB / HEAD,1050,,3075,,
1982,FEB,MARYLAND,Dairy,MILK,LB,121000000,,388000000,,
1982,FEB,MARYLAND,Dairy,MILK,LB / HEAD,960,,3075,,
1982,MAR,MARYLAND,Dairy,MILK,LB,135000000,,388000000,,
1982,MAR,MARYLAND,Dairy,MILK,LB / HEAD,1065,,3075,,
1982,JAN,MICHIGAN,Dairy,MILK,LB,433000000,,1265000000,,
1982,JAN,MICHIGAN,Dairy,MILK,LB / HEAD,1095,,3215,,
1982,FEB,MICHIGAN,Dairy,MILK,LB,393000000,,1265000000,,
1982,FEB,MICHIGAN,Dairy,MILK,LB / HEAD,1000,,3215,,
1982,MAR,MICHIGAN,Dairy,MILK,LB,439000000,,1265000000,,
1982,MAR,MICHIGAN,Dairy,MILK,LB / HEAD,1120,,3215,,
1982,JAN,MINNESOTA,Dairy,MILK,LB,892000000,,2676000000,,
1982,JAN,MINNESOTA,Dairy,MILK,LB / HEAD,980,,2940,,
1982,FEB,MINNESOTA,Dairy,MILK,LB,833000000,,2676000000,,
1982,FEB,MINNESOTA,Dairy,MILK,LB / HEAD,915,,2940,,
1982,MAR,MINNESOTA,Dairy,MILK,LB,951000000,,2676000000,,
1982,MAR,MINNESOTA,Dairy,MILK,LB / HEAD,1045,,2940,,
1982,JAN,MISSISSIPPI,Dairy,MILK,LB,74000000,,229000000,,
1982,JAN,MISSISSIPPI,Dairy,MILK,LB / HEAD,760,,2360,,
1982,FEB,MISSISSIPPI,Dairy,MILK,LB,71000000,,229000000,,
1982,FEB,MISSISSIPPI,Dairy,MILK,LB / HEAD,730,,2360,,
1982,MAR,MISSISSIPPI,Dairy,MILK,LB,84000000,,229000000,,
1982,MAR,MISSISSIPPI,Dairy,MILK,LB / HEAD,870,,2360,,
1982,JAN,MISSOURI,Dairy,MILK,LB,232000000,,683000000,,
1982,JAN,MISSOURI,Dairy,MILK,LB / HEAD,945,,2785,,
1982,FEB,MISSOURI,Dairy,MILK,LB,206000000,,683000000,,
1982,FEB,MISSOURI,Dairy,MILK,LB / HEAD,840,,2785,,
1982,MAR,MISSOURI,Dairy,MILK,LB,245000000,,683000000,,
1982,MAR,MISSOURI,Dairy,MILK,LB / HEAD,1000,,2785,,
1982,JAN,NEBRASKA,Dairy,MILK,LB,104000000,,314000000,,
1982,JAN,NEBRASKA,Dairy,MILK,LB / HEAD,850,,2570,,
1982,FEB,NEBRASKA,Dairy,MILK,LB,101000000,,314000000,,
1982,FEB,NEBRASKA,Dairy,MILK,LB / HEAD,830,,2570,,
1982,MAR,NEBRASKA,Dairy,MILK,LB,109000000,,314000000,,
1982,MAR,NEBRASKA,Dairy,MILK,LB / HEAD,890,,2570,,
1982,JAN,NEW YORK,Dairy,MILK,LB,918000000,,2741000000,,
1982,JAN,NEW YORK,Dairy,MILK,LB / HEAD,1000,,2990,,
1982,FEB,NEW YORK,Dairy,MILK,LB,851000000,,2741000000,,
1982,FEB,NEW YORK,Dairy,MILK,LB / HEAD,930,,2990,,
1982,MAR,NEW YORK,Dairy,MILK,LB,972000000,,2741000000,,
1982,MAR,NEW YORK,Dairy,MILK,LB / HEAD,1060,,2990,,
1982,JAN,NORTH CAROLINA,Dairy,MILK,LB,144000000,,425000000,,
1982,JAN,NORTH CAROLINA,Dairy,MILK,LB / HEAD,1090,,3235,,
1982,FEB,NORTH CAROLINA,Dairy,MILK,LB,135000000,,425000000,,
1982,FEB,NORTH CAROLINA,Dairy,MILK,LB / HEAD,1030,,3235,,
1982,MAR,NORTH CAROLINA,Dairy,MILK,LB,146000000,,425000000,,
1982,MAR,NORTH CAROLINA,Dairy,MILK,LB / HEAD,1115,,3235,,
1982,JAN,NORTH DAKOTA,Dairy,MILK,LB,82000000,,247000000,,
1982,JAN,NORTH DAKOTA,Dairy,MILK,LB / HEAD,870,,2630,,
1982,FEB,NORTH DAKOTA,Dairy,MILK,LB,76000000,,247000000,,
1982,FEB,NORTH DAKOTA,Dairy,MILK,LB / HEAD,810,,2630,,
1982,MAR,NORTH DAKOTA,Dairy,MILK,LB,89000000,,247000000,,
1982,MAR,NORTH DAKOTA,Dairy,MILK,LB / HEAD,950,,2630,,
1982,JAN,OHIO,Dairy,MILK,LB,358000000,,1078000000,,
1982,JAN,OHIO,Dairy,MILK,LB / HEAD,935,,2805,,
1982,FEB,OHIO,Dairy,MILK,LB,336000000,,1078000000,,
1982,FEB,OHIO,Dairy,MILK,LB / HEAD,875,,2805,,
