year,month,state,category,commodity,unit,value,disasterType,yearlyValue,endMonth,endYear
1987,APR,NEW JERSEY,Livestock,RED MEAT,LB,7900000,,101700000,,
1987,MAY,NEW JERSEY,Livestock,RED MEAT,LB,9000000,,101700000,,
1987,JUN,NEW JERSEY,Livestock,RED MEAT,LB,8800000,,101700000,,
1987,JUL,NEW JERSEY,Livestock,RED MEAT,LB,8400000,,101700000,,
1987,AUG,NEW JERSEY,Livestock,RED MEAT,LB,8400000,,101700000,,
1987,SEP,NEW JERSEY,Livestock,RED MEAT,LB,8300000,,101700000,,
1987,OCT,NEW JERSEY,Livestock,RED MEAT,LB,8200000,,101700000,,
1987,NOV,NEW JERSEY,Livestock,RED MEAT,LB,7800000,,101700000,,
1987,DEC,NEW JERSEY,Livestock,RED MEAT,LB,9000000,,101700000,,
1987,JAN,NEW MEXICO,Livestock,RED MEAT,LB,6900000,,79400000,,
1987,FEB,NEW MEXICO,Livestock,RED MEAT,LB,5100000,,79400000,,
1987,MAR,NEW MEXICO,Livestock,RED MEAT,LB,5600000,,79400000,,
1987,APR,NEW MEXICO,Livestock,RED MEAT,LB,6200000,,79400000,,
1987,MAY,NEW MEXICO,Livestock,RED MEAT,LB,6700000,,79400000,,
1987,JUN,NEW MEXICO,Livestock,RED MEAT,LB,7000000,,79400000,,
1987,JUL,NEW MEXICO,Livestock,RED MEAT,LB,7100000,,79400000,,
1987,AUG,NEW MEXICO,Livestock,RED MEAT,LB,7100000,,79400000,,
1987,SEP,NEW MEXICO,Livestock,RED MEAT,LB,7200000,,79400000,,
1987,OCT,NEW MEXICO,Livestock,RED MEAT,LB,7800000,,79400000,,
1987,NOV,NEW MEXICO,Livestock,RED MEAT,LB,6600000,,79400000,,
1987,DEC,NEW MEXICO,Livestock,RED MEAT,LB,6100000,,79400000,,
1987,JAN,NEW YORK,Livestock,RED MEAT,LB,14200000,Convective storm,158000000,JAN,1987
1987,FEB,NEW YORK,Livestock,RED MEAT,LB,12400000,,158000000,,
1987,MAR,NEW YORK,Livestock,RED MEAT,LB,13100000,,158000000,,
1987,APR,NEW YORK,Livestock,RED MEAT,LB,12900000,,158000000,,
1987,MAY,NEW YORK,Livestock,RED MEAT,LB,11700000,,158000000,,
1987,JUN,NEW YORK,Livestock,RED MEAT,LB,12600000,,158000000,,
1987,JUL,NEW YORK,Livestock,RED MEAT,LB,13100000,,158000000,,
1987,AUG,NEW YORK,Livestock,RED MEAT,LB,12100000,,158000000,,
1987,SEP,NEW YORK,Livestock,RED MEAT,LB,13500000,,158000000,,
1987,OCT,NEW YORK,Livestock,RED MEAT,LB,14100000,,158000000,,
1987,NOV,NEW YORK,Livestock,RED MEAT,LB,13000000,,158000000,,
1987,DEC,NEW YORK,Livestock,RED MEAT,LB,15300000,,158000000,,
1987,JAN,NORTH CAROLINA,Livestock,RED MEAT,LB,44000000,,526700000,,
1987,FEB,NORTH CAROLINA,Livestock,RED MEAT,LB,39400000,,526700000,,
1987,MAR,NORTH CAROLINA,Livestock,RED MEAT,LB,45400000,,526700000,,
1987,APR,NORTH CAROLINA,Livestock,RED MEAT,LB,43400000,,526700000,,
1987,MAY,NORTH CAROLINA,Livestock,RED MEAT,LB,39200000,,526700000,,
1987,JUN,NORTH CAROLINA,Livestock,RED MEAT,LB,40700000,,526700000,,
1987,JUL,NORTH CAROLINA,Livestock,RED MEAT,LB,42400000,,526700000,,
1987,AUG,NORTH CAROLINA,Livestock,RED MEAT,LB,41600000,,526700000,,
1987,SEP,NORTH CAROLINA,Livestock,RED MEAT,LB,46800000,,526700000,,
1987,OCT,NORTH CAROLINA,Livestock,RED MEAT,LB,48100000,,526700000,,
1987,NOV,NORTH CAROLINA,Livestock,RED MEAT,LB,45400000,,526700000,,
1987,DEC,NORTH CAROLINA,Livestock,RED MEAT,LB,50300000,,526700000,,
1987,JAN,NORTH DAKOTA,Livestock,RED MEAT,LB,7300000,,58100000,,
1987,FEB,NORTH DAKOTA,Livestock,RED MEAT,LB,5000000,,58100000,,
1987,MAR,NORTH DAKOTA,Livestock,RED MEAT,LB,5200000,,58100000,,
1987,APR,NORTH DAKOTA,Livestock,RED MEAT,LB,5500000,,58100000,,
1987,MAY,NORTH DAKOTA,Livestock,RED MEAT,LB,6300000,,58100000,,
1987,JUN,NORTH DAKOTA,Livestock,RED MEAT,LB,7000000,,58100000,,
1987,JUL,NORTH DAKOTA,Livestock,RED MEAT,LB,6000000,,58100000,,
1987,AUG,NORTH DAKOTA,Livestock,RED MEAT,LB,5700000,,58100000,,
1987,SEP,NORTH DAKOTA,Livestock,RED MEAT,LB,3800000,,58100000,,
1987,OCT,NORTH DAKOTA,Livestock,RED MEAT,LB,2200000,,58100000,,
1987,NOV,NORTH DAKOTA,Livestock,RED MEAT,LB,2000000,,58100000,,
1987,DEC,NORTH DAKOTA,Livestock,RED MEAT,LB,2100000,,58100000,,
1987,JAN,OHIO,Livestock,RED MEAT,LB,80600000,,833200000,,
1987,FEB,OHIO,Livestock,RED MEAT,LB,66900000,,833200000,,
1987,MAR,OHIO,Livestock,RED MEAT,LB,74200000,,833200000,,
1987,APR,OHIO,Livestock,RED MEAT,LB,72300000,,833200000,,
1987,MAY,OHIO,Livestock,RED MEAT,LB,69100000,,833200000,,
1987,JUN,OHIO,Livestock,RED MEAT,LB,70500000,,833200000,,
1987,JUL,OHIO,Livestock,RED MEAT,LB,63400000,,833200000,,
1987,AUG,OHIO,Livestock,RED MEAT,LB,60700000,,833200000,,
1987,SEP,OHIO,Livestock,RED MEAT,LB,66500000,,833200000,,
1987,OCT,OHIO,Livestock,RED MEAT,LB,69700000,,833200000,,
1987,NOV,OHIO,Livestock,RED MEAT,LB,68600000,,833200000,,
1987,DEC,OHIO,Livestock,RED MEAT,LB,70700000,Convective storm,833200000,DEC,1987
1987,JAN,OKLAHOMA,Livestock,RED MEAT,LB,35400000,Convective storm,185600000,JAN,1987
1987,FEB,OKLAHOMA,Livestock,RED MEAT,LB,27900000,Convective storm,185600000,FEB,1987
1987,MAR,OKLAHOMA,Livestock,RED MEAT,LB,25400000,,185600000,,
1987,APR,OKLAHOMA,Livestock,RED MEAT,LB,11300000,,185600000,,
1987,MAY,OKLAHOMA,Livestock,RED MEAT,LB,10900000,,185600000,,
1987,JUN,OKLAHOMA,Livestock,RED MEAT,LB,11400000,,185600000,,
1987,JUL,OKLAHOMA,Livestock,RED MEAT,LB,11100000,,185600000,,
1987,AUG,OKLAHOMA,Livestock,RED MEAT,LB,10600000,,185600000,,
1987,SEP,OKLAHOMA,Livestock,RED MEAT,LB,11200000,,185600000,,
1987,OCT,OKLAHOMA,Livestock,RED MEAT,LB,11500000,,185600000,,
1987,NOV,OKLAHOMA,Livestock,RED MEAT,LB,10000000,,185600000,,
1987,DEC,OKLAHOMA,Livestock,RED MEAT,LB,8900000,,185600000,,
1987,JAN,OREGON,Livestock,RED MEAT,LB,7700000,Convective storm,65300000,JAN,1987
1987,FEB,OREGON,Livestock,RED MEAT,LB,6600000,,65300000,,
1987,MAR,OREGON,Livestock,RED MEAT,LB,7100000,,65300000,,
1987,APR,OREGON,Livestock,RED MEAT,LB,6100000,,65300000,,
1987,MAY,OREGON,Livestock,RED MEAT,LB,5700000,,65300000,,
1987,JUN,OREGON,Livestock,RED MEAT,LB,4500000,,65300000,,
1987,JUL,OREGON,Livestock,RED MEAT,LB,4400000,,65300000,,
1987,AUG,OREGON,Livestock,RED MEAT,LB,4600000,,65300000,,
1987,SEP,OREGON,Livestock,RED MEAT,LB,4800000,,65300000,,
1987,OCT,OREGON,Livestock,RED MEAT,LB,4800000,,65300000,,
1987,NOV,OREGON,Livestock,RED MEAT,LB,4300000,,65300000,,
1987,DEC,OREGON,Livestock,RED MEAT,LB,4700000,,65300000,,
1987,JAN,PENNSYLVANIA,Livestock,RED MEAT,LB,77700000,,947400000,,
1987,FEB,PENNSYLVANIA,Livestock,RED MEAT,LB,73000000,,947400000,,
1987,MAR,PENNSYLVANIA,Livestock,RED MEAT,LB,81800000,,947400000,,
1987,APR,PENNSYLVANIA,Livestock,RED MEAT,LB,82800000,,947400000,,
1987,MAY,PENNSYLVANIA,Livestock,RED MEAT,LB,79600000,,947400000,,
1987,JUN,PENNSYLVANIA,Livestock,RED MEAT,LB,80100000,,947400000,,
1987,JUL,PENNSYLVANIA,Livestock,RED MEAT,LB,74300000,,947400000,,
1987,AUG,PENNSYLVANIA,Livestock,RED MEAT,LB,76100000,,947400000,,
1987,SEP,PENNSYLVANIA,Livestock,RED MEAT,LB,79600000,,947400000,,
1987,OCT,PENNSYLVANIA,Livestock,RED MEAT,LB,82100000,,947400000,,
1987,NOV,PENNSYLVANIA,Livestock,RED MEAT,LB,75900000,,947400000,,
1987,DEC,PENNSYLVANIA,Livestock,RED MEAT,LB,84400000,,947400000,,
1987,JAN,SOUTH CAROLINA,Livestock,RED MEAT,LB,12100000,,152800000,,
1987,FEB,SOUTH CAROLINA,Livestock,RED MEAT,LB,11500000,,152800000,,
1987,MAR,SOUTH CAROLINA,Livestock,RED MEAT,LB,13500000,,152800000,,
1987,APR,SOUTH CAROLINA,Livestock,RED MEAT,LB,13600000,,152800000,,
1987,MAY,SOUTH CAROLINA,Livestock,RED MEAT,LB,12300000,,152800000,,
1987,JUN,SOUTH CAROLINA,Livestock,RED MEAT,LB,12100000,,152800000,,
1987,JUL,SOUTH CAROLINA,Livestock,RED MEAT,LB,12000000,,152800000,,
1987,AUG,SOUTH CAROLINA,Livestock,RED MEAT,LB,12100000,,152800000,,
1987,SEP,SOUTH CAROLINA,Livestock,RED MEAT,LB,12700000,,152800000,,
1987,OCT,SOUTH CAROLINA,Livestock,RED MEAT,LB,13700000,,152800000,,
1987,NOV,SOUTH CAROLINA,Livestock,RED MEAT,LB,13000000,,152800000,,
1987,DEC,SOUTH CAROLINA,Livestock,RED MEAT,LB,14200000,,152800000,,
1987,JAN,SOUTH DAKOTA,Livestock,RED MEAT,LB,100100000,,1073300000,,
1987,FEB,SOUTH DAKOTA,Livestock,RED MEAT,LB,85500000,,1073300000,,
1987,MAR,SOUTH DAKOTA,Livestock,RED MEAT,LB,101200000,,1073300000,,
1987,APR,SOUTH DAKOTA,Livestock,RED MEAT,LB,83500000,,1073300000,,
1987,MAY,SOUTH DAKOTA,Livestock,RED MEAT,LB,44100000,,1073300000,,
1987,JUN,SOUTH DAKOTA,Livestock,RED MEAT,LB,69000000,,1073300000,,
1987,JUL,SOUTH DAKOTA,Livestock,RED MEAT,LB,82300000,,1073300000,,
1987,AUG,SOUTH DAKOTA,Livestock,RED MEAT,LB,86000000,,1073300000,,
1987,SEP,SOUTH DAKOTA,Livestock,RED MEAT,LB,94100000,,1073300000,,
1987,OCT,SOUTH DAKOTA,Livestock,RED MEAT,LB,104000000,,1073300000,,
1987,NOV,SOUTH DAKOTA,Livestock,RED MEAT,LB,109600000,,1073300000,,
1987,DEC,SOUTH DAKOTA,Livestock,RED MEAT,LB,113900000,,1073300000,,
1987,JAN,TENNESSEE,Livestock,RED MEAT,LB,42700000,,488000000,,
1987,FEB,TENNESSEE,Livestock,RED MEAT,LB,36900000,,488000000,,
1987,MAR,TENNESSEE,Livestock,RED MEAT,LB,41900000,,488000000,,
1987,APR,TENNESSEE,Livestock,RED MEAT,LB,40700000,,488000000,,
1987,MAY,TENNESSEE,Livestock,RED MEAT,LB,36800000,,488000000,,
1987,JUN,TENNESSEE,Livestock,RED MEAT,LB,37800000,,488000000,,
1987,JUL,TENNESSEE,Livestock,RED MEAT,LB,37900000,,488000000,,
1987,AUG,TENNESSEE,Livestock,RED MEAT,LB,38200000,,488000000,,
1987,SEP,TENNESSEE,Livestock,RED MEAT,LB,41800000,,488000000,,
1987,OCT,TENNESSEE,Livestock,RED MEAT,LB,45300000,,488000000,,
1987,NOV,TENNESSEE,Livestock,RED MEAT,LB,42700000,,488000000,,
1987,DEC,TENNESSEE,Livestock,RED MEAT,LB,45300000,Convective storm,488000000,DEC,1987
1987,JAN,TEXAS,Livestock,RED MEAT,LB,356800000,,4147900000,,
1987,FEB,TEXAS,Livestock,RED MEAT,LB,286100000,Convective storm,4147900000,FEB,1987
1987,MAR,TEXAS,Livestock,RED MEAT,LB,336500000,,4147900000,,
1987,APR,TEXAS,Livestock,RED MEAT,LB,344200000,,4147900000,,
1987,MAY,TEXAS,Livestock,RED MEAT,LB,344300000,Convective storm,4147900000,MAY,1987
1987,JUN,TEXAS,Livestock,RED MEAT,LB,357500000,Tropical cyclone,4147900000,JUN,1987
1987,JUL,TEXAS,Livestock,RED MEAT,LB,381200000,Transport accident,4147900000,JUL,1987
1987,AUG,TEXAS,Livestock,RED MEAT,LB,386700000,,4147900000,,
1987,SEP,TEXAS,Livestock,RED MEAT,LB,372300000,,4147900000,,
1987,OCT,TEXAS,Livestock,RED MEAT,LB,380900000,,4147900000,,
1987,NOV,TEXAS,Livestock,RED MEAT,LB,307300000,,4147900000,,
1987,DEC,TEXAS,Livestock,RED MEAT,LB,294100000,Convective storm,4147900000,DEC,1987
1987,JAN,UTAH,Livestock,RED MEAT,LB,28800000,,344400000,,
1987,FEB,UTAH,Livestock,RED MEAT,LB,25000000,,344400000,,
1987,MAR,UTAH,Livestock,RED MEAT,LB,27800000,,344400000,,
1987,APR,UTAH,Livestock,RED MEAT,LB,30300000,,344400000,,
1987,MAY,UTAH,Livestock,RED MEAT,LB,24500000,,344400000,,
1987,JUN,UTAH,Livestock,RED MEAT,LB,27400000,,344400000,,
1987,JUL,UTAH,Livestock,RED MEAT,LB,31000000,,344400000,,
1987,AUG,UTAH,Livestock,RED MEAT,LB,30100000,,344400000,,
1987,SEP,UTAH,Livestock,RED MEAT,LB,30100000,,344400000,,
1987,OCT,UTAH,Livestock,RED MEAT,LB,29800000,,344400000,,
1987,NOV,UTAH,Livestock,RED MEAT,LB,27800000,,344400000,,
1987,DEC,UTAH,Livestock,RED MEAT,LB,31800000,,344400000,,
1987,JAN,VIRGINIA,Livestock,RED MEAT,LB,76100000,,853700000,,
1987,FEB,VIRGINIA,Livestock,RED MEAT,LB,65300000,,853700000,,
1987,MAR,VIRGINIA,Livestock,RED MEAT,LB,73900000,,853700000,,
1987,APR,VIRGINIA,Livestock,RED MEAT,LB,69400000,,853700000,,
1987,MAY,VIRGINIA,Livestock,RED MEAT,LB,64000000,,853700000,,
1987,JUN,VIRGINIA,Livestock,RED MEAT,LB,64700000,,853700000,,
1987,JUL,VIRGINIA,Livestock,RED MEAT,LB,65400000,,853700000,,
1987,AUG,VIRGINIA,Livestock,RED MEAT,LB,62700000,,853700000,,
1987,SEP,VIRGINIA,Livestock,RED MEAT,LB,76100000,,853700000,,
1987,OCT,VIRGINIA,Livestock,RED MEAT,LB,82600000,,853700000,,
1987,NOV,VIRGINIA,Livestock,RED MEAT,LB,76500000,,853700000,,
1987,DEC,VIRGINIA,Livestock,RED MEAT,LB,77000000,,853700000,,
1987,JAN,WASHINGTON,Livestock,RED MEAT,LB,52500000,,618300000,,
1987,FEB,WASHINGTON,Livestock,RED MEAT,LB,47600000,,618300000,,
1987,MAR,WASHINGTON,Livestock,RED MEAT,LB,51800000,,618300000,,
1987,APR,WASHINGTON,Livestock,RED MEAT,LB,47900000,,618300000,,
1987,MAY,WASHINGTON,Livestock,RED MEAT,LB,46700000,,618300000,,
1987,JUN,WASHINGTON,Livestock,RED MEAT,LB,53900000,,618300000,,
1987,JUL,WASHINGTON,Livestock,RED MEAT,LB,50000000,,618300000,,
1987,AUG,WASHINGTON,Livestock,RED MEAT,LB,50900000,,618300000,,
1987,SEP,WASHINGTON,Livestock,RED MEAT,LB,54600000,,618300000,,
1987,OCT,WASHINGTON,Livestock,RED MEAT,LB,59300000,,618300000,,
1987,NOV,WASHINGTON,Livestock,RED MEAT,LB,45200000,,618300000,,
1987,DEC,WASHINGTON,Livestock,RED MEAT,LB,57900000,,618300000,,
1987,JAN,WEST VIRGINIA,Livestock,RED MEAT,LB,1900000,,19600000,,
1987,FEB,WEST VIRGINIA,Livestock,RED MEAT,LB,1500000,,19600000,,
1987,MAR,WEST VIRGINIA,Livestock,RED MEAT,LB,1500000,,19600000,,
1987,APR,WEST VIRGINIA,Livestock,RED MEAT,LB,1300000,,19600000,,
1987,MAY,WEST VIRGINIA,Livestock,RED MEAT,LB,1100000,,19600000,,
1987,JUN,WEST VIRGINIA,Livestock,RED MEAT,LB,1100000,,19600000,,
1987,JUL,WEST VIRGINIA,Livestock,RED MEAT,LB,1200000,,19600000,,
1987,AUG,WEST VIRGINIA,Livestock,RED MEAT,LB,1300000,,19600000,,
1987,SEP,WEST VIRGINIA,Livestock,RED MEAT,LB,1800000,,19600000,,
1987,OCT,WEST VIRGINIA,Livestock,RED MEAT,LB,2400000,,19600000,,
1987,NOV,WEST VIRGINIA,Livestock,RED MEAT,LB,2500000,,19600000,,
1987,DEC,WEST VIRGINIA,Livestock,RED MEAT,LB,2000000,,19600000,,
1987,JAN,WISCONSIN,Livestock,RED MEAT,LB,79400000,,1079200000,,
1987,FEB,WISCONSIN,Livestock,RED MEAT,LB,80500000,,1079200000,,
1987,MAR,WISCONSIN,Livestock,RED MEAT,LB,97100000,,1079200000,,
1987,APR,WISCONSIN,Livestock,RED MEAT,LB,96000000,,1079200000,,
1987,MAY,WISCONSIN,Livestock,RED MEAT,LB,87800000,,1079200000,,
1987,JUN,WISCONSIN,Livestock,RED MEAT,LB,89600000,,1079200000,,
1987,JUL,WISCONSIN,Livestock,RED MEAT,LB,91300000,,1079200000,,
1987,AUG,WISCONSIN,Livestock,RED MEAT,LB,85200000,,1079200000,,
1987,SEP,WISCONSIN,Livestock,RED MEAT,LB,91900000,,1079200000,,
1987,OCT,WISCONSIN,Livestock,RED MEAT,LB,102700000,,1079200000,,
1987,NOV,WISCONSIN,Livestock,RED MEAT,LB,94900000,,1079200000,,
1987,DEC,WISCONSIN,Livestock,RED MEAT,LB,82800000,,1079200000,,
1987,JAN,WYOMING,Livestock,RED MEAT,LB,500000,,5500000,,
1987,FEB,WYOMING,Livestock,RED MEAT,LB,400000,,5500000,,
1987,MAR,WYOMING,Livestock,RED MEAT,LB,400000,,5500000,,
1987,APR,WYOMING,Livestock,RED MEAT,LB,400000,,5500000,,
1987,MAY,WYOMING,Livestock,RED MEAT,LB,400000,,5500000,,
1987,JUN,WYOMING,Livestock,RED MEAT,LB,400000,,5500000,,
1987,JUL,WYOMING,Livestock,RED MEAT,LB,400000,,5500000,,
1987,AUG,WYOMING,Livestock,RED MEAT,LB,600000,,5500000,,
1987,SEP,WYOMING,Livestock,RED MEAT,LB,600000,,5500000,,
1987,OCT,WYOMING,Livestock,RED MEAT,LB,400000,,5500000,,
1987,NOV,WYOMING,Livestock,RED MEAT,LB,500000,,5500000,,
1987,DEC,WYOMING,Livestock,RED MEAT,LB,500000,,5500000,,
1988,JAN,ALABAMA,Livestock,RED MEAT,LB,19100000,,232500000,,
1988,FEB,ALABAMA,Livestock,RED MEAT,LB,17800000,,232500000,,
1988,MAR,ALABAMA,Livestock,RED MEAT,LB,19800000,,232500000,,
1988,APR,ALABAMA,Livestock,RED MEAT,LB,19600000,,232500000,,
1988,MAY,ALABAMA,Livestock,RED MEAT,LB,21300000,,232500000,,
1988,JUN,ALABAMA,Livestock,RED MEAT,LB,20200000,,232500000,,
1988,JUL,ALABAMA,Livestock,RED MEAT,LB,17900000,,232500000,,
1988,AUG,ALABAMA,Livestock,RED MEAT,LB,21300000,,232500000,,
1988,SEP,ALABAMA,Livestock,RED MEAT,LB,19800000,,232500000,,
1988,OCT,ALABAMA,Livestock,RED MEAT,LB,18500000,,232500000,,
1988,NOV,ALABAMA,Livestock,RED MEAT,LB,19100000,,232500000,,
1988,DEC,ALABAMA,Livestock,RED MEAT,LB,18100000,,232500000,,
1988,JAN,ARIZONA,Livestock,RED MEAT,LB,23500000,,279700000,,
1988,FEB,ARIZONA,Livestock,RED MEAT,LB,20500000,,279700000,,
1988,MAR,ARIZONA,Livestock,RED MEAT,LB,28300000,,279700000,,
1988,APR,ARIZONA,Livestock,RED MEAT,LB,28500000,,279700000,,
1988,MAY,ARIZONA,Livestock,RED MEAT,LB,26800000,,279700000,,
1988,JUN,ARIZONA,Livestock,RED MEAT,LB,28200000,,279700000,,
1988,JUL,ARIZONA,Livestock,RED MEAT,LB,21500000,,279700000,,
1988,AUG,ARIZONA,Livestock,RED MEAT,LB,24400000,,279700000,,
1988,SEP,ARIZONA,Livestock,RED MEAT,LB,21400000,,279700000,,
1988,OCT,ARIZONA,Livestock,RED MEAT,LB,18800000,,279700000,,
1988,NOV,ARIZONA,Livestock,RED MEAT,LB,18900000,,279700000,,
1988,DEC,ARIZONA,Livestock,RED MEAT,LB,18900000,,279700000,,
1988,JAN,ARKANSAS,Livestock,RED MEAT,LB,6700000,,83400000,,
1988,FEB,ARKANSAS,Livestock,RED MEAT,LB,6600000,,83400000,,
1988,MAR,ARKANSAS,Livestock,RED MEAT,LB,7000000,,83400000,,
1988,APR,ARKANSAS,Livestock,RED MEAT,LB,6300000,,83400000,,
1988,MAY,ARKANSAS,Livestock,RED MEAT,LB,7000000,,83400000,,
1988,JUN,ARKANSAS,Livestock,RED MEAT,LB,6700000,,83400000,,
1988,JUL,ARKANSAS,Livestock,RED MEAT,LB,6600000,,83400000,,
1988,AUG,ARKANSAS,Livestock,RED MEAT,LB,7300000,,83400000,,
1988,SEP,ARKANSAS,Livestock,RED MEAT,LB,7100000,,83400000,,
1988,OCT,ARKANSAS,Livestock,RED MEAT,LB,7100000,,83400000,,
1988,NOV,ARKANSAS,Livestock,RED MEAT,LB,7400000,,83400000,,
1988,DEC,ARKANSAS,Livestock,RED MEAT,LB,7600000,,83400000,,
1988,JAN,CALIFORNIA,Livestock,RED MEAT,LB,101800000,,1201300000,,
1988,FEB,CALIFORNIA,Livestock,RED MEAT,LB,100300000,,1201300000,,
1988,MAR,CALIFORNIA,Livestock,RED MEAT,LB,110000000,,1201300000,,
1988,APR,CALIFORNIA,Livestock,RED MEAT,LB,97300000,,1201300000,,
1988,MAY,CALIFORNIA,Livestock,RED MEAT,LB,98800000,,1201300000,,
1988,JUN,CALIFORNIA,Livestock,RED MEAT,LB,103400000,,1201300000,,
1988,JUL,CALIFORNIA,Livestock,RED MEAT,LB,98300000,,1201300000,,
1988,AUG,CALIFORNIA,Livestock,RED MEAT,LB,109500000,,1201300000,,
1988,SEP,CALIFORNIA,Livestock,RED MEAT,LB,95800000,,1201300000,,
1988,OCT,CALIFORNIA,Livestock,RED MEAT,LB,95800000,,1201300000,,
1988,NOV,CALIFORNIA,Livestock,RED MEAT,LB,94100000,,1201300000,,
1988,DEC,CALIFORNIA,Livestock,RED MEAT,LB,96200000,,1201300000,,
1988,JAN,COLORADO,Livestock,RED MEAT,LB,147000000,,1676100000,,
1988,FEB,COLORADO,Livestock,RED MEAT,LB,144100000,,1676100000,,
1988,MAR,COLORADO,Livestock,RED MEAT,LB,153500000,,1676100000,,
1988,APR,COLORADO,Livestock,RED MEAT,LB,131600000,,1676100000,,
1988,MAY,COLORADO,Livestock,RED MEAT,LB,125000000,,1676100000,,
1988,JUN,COLORADO,Livestock,RED MEAT,LB,140500000,,1676100000,,
1988,JUL,COLORADO,Livestock,RED MEAT,LB,144700000,,1676100000,,
1988,AUG,COLORADO,Livestock,RED MEAT,LB,157000000,,1676100000,,
1988,SEP,COLORADO,Livestock,RED MEAT,LB,152500000,,1676100000,,
1988,OCT,COLORADO,Livestock,RED MEAT,LB,136700000,,1676100000,,
1988,NOV,COLORADO,Livestock,RED MEAT,LB,113000000,,1676100000,,
1988,DEC,COLORADO,Livestock,RED MEAT,LB,130500000,,1676100000,,
1988,JAN,FLORIDA,Livestock,RED MEAT,LB,9700000,,118600000,,
1988,FEB,FLORIDA,Livestock,RED MEAT,LB,10300000,,118600000,,
1988,MAR,FLORIDA,Livestock,RED MEAT,LB,11000000,,118600000,,
1988,APR,FLORIDA,Livestock,RED MEAT,LB,9200000,,118600000,,
1988,MAY,FLORIDA,Livestock,RED MEAT,LB,8600000,,118600000,,
1988,JUN,FLORIDA,Livestock,RED MEAT,LB,8700000,,118600000,,
1988,JUL,FLORIDA,Livestock,RED MEAT,LB,7900000,,118600000,,
1988,AUG,FLORIDA,Livestock,RED MEAT,LB,9900000,,118600000,,
1988,SEP,FLORIDA,Livestock,RED MEAT,LB,10200000,,118600000,,
1988,OCT,FLORIDA,Livestock,RED MEAT,LB,10700000,,118600000,,
1988,NOV,FLORIDA,Livestock,RED MEAT,LB,10900000,,118600000,,
1988,DEC,FLORIDA,Livestock,RED MEAT,LB,11500000,,118600000,,
1988,JAN,GEORGIA,Livestock,RED MEAT,LB,25800000,,312700000,,
1988,FEB,GEORGIA,Livestock,RED MEAT,LB,24600000,,312700000,,
1988,MAR,GEORGIA,Livestock,RED MEAT,LB,27300000,,312700000,,
1988,APR,GEORGIA,Livestock,RED MEAT,LB,25400000,,312700000,,
1988,MAY,GEORGIA,Livestock,RED MEAT,LB,25600000,,312700000,,
1988,JUN,GEORGIA,Livestock,RED MEAT,LB,26100000,,312700000,,
1988,JUL,GEORGIA,Livestock,RED MEAT,LB,22400000,,312700000,,
1988,AUG,GEORGIA,Livestock,RED MEAT,LB,25700000,,312700000,,
1988,SEP,GEORGIA,Livestock,RED MEAT,LB,26100000,,312700000,,
1988,OCT,GEORGIA,Livestock,RED MEAT,LB,28400000,,312700000,,
1988,NOV,GEORGIA,Livestock,RED MEAT,LB,28400000,,312700000,,
1988,DEC,GEORGIA,Livestock,RED MEAT,LB,26900000,,312700000,,
1988,JAN,HAWAII,Livestock,RED MEAT,LB,2900000,,40400000,,
1988,FEB,HAWAII,Livestock,RED MEAT,LB,3200000,,40400000,,
1988,MAR,HAWAII,Livestock,RED MEAT,LB,3500000,,40400000,,
1988,APR,HAWAII,Livestock,RED MEAT,LB,3200000,,40400000,,
1988,MAY,HAWAII,Livestock,RED MEAT,LB,3300000,,40400000,,
1988,JUN,HAWAII,Livestock,RED MEAT,LB,3400000,,40400000,,
1988,JUL,HAWAII,Livestock,RED MEAT,LB,3300000,,40400000,,
1988,AUG,HAWAII,Livestock,RED MEAT,LB,3700000,,40400000,,
1988,SEP,HAWAII,Livestock,RED MEAT,LB,3500000,,40400000,,
1988,OCT,HAWAII,Livestock,RED MEAT,LB,3400000,,40400000,,
1988,NOV,HAWAII,Livestock,RED MEAT,LB,3400000,,40400000,,
1988,DEC,HAWAII,Livestock,RED MEAT,LB,3600000,,40400000,,
1988,JAN,IDAHO,Livestock,RED MEAT,LB,43900000,,551300000,,
1988,FEB,IDAHO,Livestock,RED MEAT,LB,41900000,,551300000,,
1988,MAR,IDAHO,Livestock,RED MEAT,LB,48100000,,551300000,,
1988,APR,IDAHO,Livestock,RED MEAT,LB,44000000,,551300000,,
1988,MAY,IDAHO,Livestock,RED MEAT,LB,44600000,,551300000,,
1988,JUN,IDAHO,Livestock,RED MEAT,LB,46300000,,551300000,,
1988,JUL,IDAHO,Livestock,RED MEAT,LB,44900000,,551300000,,
1988,AUG,IDAHO,Livestock,RED MEAT,LB,52400000,,551300000,,
1988,SEP,IDAHO,Livestock,RED MEAT,LB,53600000,,551300000,,
1988,OCT,IDAHO,Livestock,RED MEAT,LB,47500000,,551300000,,
1988,NOV,IDAHO,Livestock,RED MEAT,LB,43600000,,551300000,,
1988,DEC,IDAHO,Livestock,RED MEAT,LB,40500000,,551300000,,
1988,JAN,ILLINOIS,Livestock,RED MEAT,LB,178500000,,2419600000,,
1988,FEB,ILLINOIS,Livestock,RED MEAT,LB,171100000,,2419600000,,
1988,MAR,ILLINOIS,Livestock,RED MEAT,LB,197800000,,2419600000,,
1988,APR,ILLINOIS,Livestock,RED MEAT,LB,181800000,Flood,2419600000,APR,1988
